timestamp,location_id,road_name,road_type,lanes,free_flow_speed,traffic_volume,average_speed,road_occupancy,weather,temperature,rainfall,incident,construction,congestion_level
2026-06-21 14:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,3759,33.3,68.5,Clear,33.8,0.0,0,0,2
2026-06-21 14:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,1952,24.5,70.3,Clear,33.8,0.0,0,0,2
2026-06-21 14:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,3933,38.5,66.5,Clear,33.8,0.0,0,0,2
2026-06-21 14:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,1107,22.9,63.8,Clear,33.8,0.0,0,0,2
2026-06-21 14:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,2607,27.0,71.6,Clear,33.8,0.0,0,0,2
2026-06-21 14:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,1140,13.9,76.3,Clear,33.8,0.0,0,0,2
2026-06-21 14:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,1953,25.3,61.9,Clear,33.8,0.0,0,0,2
2026-06-21 16:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,1358,29.4,46.3,Rainy,21.3,24.7,0,0,1
2026-06-21 16:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,2025,53.2,39.6,Rainy,21.3,24.7,0,0,1
2026-06-21 16:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,1233,34.3,45.3,Rainy,21.3,24.7,0,0,1
2026-06-21 16:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,2342,54.2,41.8,Rainy,21.3,24.7,0,0,1
2026-06-21 16:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,772,25.0,46.1,Rainy,21.3,24.7,0,0,1
2026-06-21 16:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,1693,41.4,50.1,Rainy,21.3,24.7,0,0,1
2026-06-21 16:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,627,26.9,37.2,Rainy,21.3,24.7,0,0,1
2026-06-21 16:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,1263,30.6,42.8,Rainy,21.3,24.7,0,0,1
2026-06-21 18:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,2384,15.4,77.2,Clear,27.2,0.0,0,0,2
2026-06-21 18:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,4540,17.9,86.8,Clear,27.2,0.0,0,0,3
2026-06-21 18:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,1938,26.8,65.2,Clear,27.2,0.0,0,0,2
2026-06-21 18:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,4310,29.9,77.2,Clear,27.2,0.0,0,0,2
2026-06-21 18:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,1342,12.7,80.7,Clear,27.2,0.0,0,0,3
2026-06-21 18:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,2639,26.0,72.6,Clear,27.2,0.0,0,0,2
2026-06-21 18:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,1269,9.5,87.2,Clear,27.2,0.0,0,0,3
2026-06-21 18:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,2447,15.0,79.7,Clear,27.2,0.0,0,0,3
2026-06-21 20:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,2320,16.2,75.8,Clear,25.0,0.0,0,0,2
2026-06-21 20:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,4522,16.8,88.8,Clear,25.0,0.0,0,0,3
2026-06-21 20:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,2285,18.8,76.9,Clear,25.0,0.0,0,0,2
2026-06-21 20:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,4490,26.7,77.1,Clear,25.0,0.0,0,0,2
2026-06-21 20:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,1356,13.2,80.4,Clear,25.0,0.0,0,0,3
2026-06-21 20:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,2891,19.9,79.9,Clear,25.0,0.0,0,0,3
2026-06-21 20:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,1200,11.6,80.5,Clear,25.0,0.0,0,0,2
2026-06-21 20:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,2672,8.8,91.7,Clear,25.0,0.0,0,0,3
2026-06-21 22:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,1556,31.3,46.8,Clear,23.6,0.0,0,0,1
2026-06-21 22:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,3255,41.6,62.0,Clear,23.6,0.0,0,0,2
2026-06-21 22:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,1247,38.7,40.6,Clear,23.6,0.0,0,0,1
2026-06-21 22:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,2645,61.4,42.6,Clear,23.6,0.0,0,0,1
2026-06-21 22:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,758,31.5,45.0,Clear,23.6,0.0,0,0,1
2026-06-21 22:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,1810,46.1,48.5,Clear,23.6,0.0,0,0,1
2026-06-21 22:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,680,29.8,41.1,Clear,23.6,0.0,0,0,1
2026-06-21 22:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,1415,37.1,44.4,Clear,23.6,0.0,0,0,1
2026-06-22 00:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,390,36.2,16.1,Cloudy,22.4,0.8,0,1,0
2026-06-22 00:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,1400,71.2,22.9,Cloudy,22.4,0.8,0,0,0
2026-06-22 00:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,282,52.3,7.8,Cloudy,22.4,0.8,0,0,0
2026-06-22 00:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,664,84.0,7.2,Cloudy,22.4,0.8,0,0,0
2026-06-22 00:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,245,42.1,13.3,Cloudy,22.4,0.8,0,0,0
2026-06-22 00:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,381,68.7,5.6,Cloudy,22.4,0.8,0,0,0
2026-06-22 00:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,151,29.5,13.7,Cloudy,22.4,0.8,0,1,0
2026-06-22 00:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,423,47.2,13.4,Cloudy,22.4,0.8,0,0,0
2026-06-22 02:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,444,37.1,17.3,Clear,21.9,0.0,0,1,0
2026-06-22 02:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,1483,70.7,21.9,Clear,21.9,0.0,0,0,0
2026-06-22 02:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,287,55,4.4,Clear,21.9,0.0,0,0,0
2026-06-22 02:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,669,81.6,9.6,Clear,21.9,0.0,0,0,0
2026-06-22 02:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,154,43.6,7.4,Clear,21.9,0.0,0,0,0
2026-06-22 02:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,376,69.6,9.7,Clear,21.9,0.0,0,0,0
2026-06-22 02:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,245,30.4,21.6,Clear,21.9,0.0,0,1,0
2026-06-22 02:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,368,49.0,9.6,Clear,21.9,0.0,0,0,0
2026-06-22 04:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,254,39.0,15.0,Clear,24.4,0.0,0,1,0
2026-06-22 04:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,1186,74.4,17.7,Clear,24.4,0.0,0,0,0
2026-06-22 04:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,256,34.6,19.4,Clear,24.4,0.0,1,0,1
2026-06-22 04:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,467,82.9,5.1,Clear,24.4,0.0,0,0,0
2026-06-22 04:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,247,42.0,12.6,Clear,24.4,0.0,0,0,0
2026-06-22 04:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,320,69.0,9.6,Clear,24.4,0.0,0,0,0
2026-06-22 04:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,228,31.7,18.4,Clear,24.4,0.0,0,1,0
2026-06-22 04:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,353,49.4,10.4,Clear,24.4,0.0,0,0,0
2026-06-22 06:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,1406,29.2,44.9,Clear,26.1,0.0,0,1,1
2026-06-22 06:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,2381,58.1,38.9,Clear,26.1,0.0,0,0,1
2026-06-22 06:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,1122,41.6,36.8,Clear,26.1,0.0,0,0,1
2026-06-22 06:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,2289,64.8,37.8,Clear,26.1,0.0,0,0,1
2026-06-22 06:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,831,30.4,49.1,Clear,26.1,0.0,0,0,1
2026-06-22 06:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,1614,48.8,44.3,Clear,26.1,0.0,0,0,1
2026-06-22 06:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,707,22.1,46.5,Clear,26.1,0.0,0,1,1
2026-06-22 06:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,1224,39.4,37.8,Clear,26.1,0.0,0,0,0
2026-06-22 08:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,2428,12.7,82.8,Clear,30.1,0.0,0,1,3
2026-06-22 08:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,4137,26.6,77.0,Clear,30.1,0.0,0,0,2
2026-06-22 08:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,2656,11.1,91.6,Clear,30.1,0.0,0,0,3
2026-06-22 08:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,4399,28.5,79.4,Clear,30.1,0.0,0,0,2
2026-06-22 08:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,1551,9.1,91.2,Clear,30.1,0.0,0,0,3
2026-06-22 08:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,2825,20.9,79.1,Clear,30.1,0.0,0,0,3
2026-06-22 08:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,1173,10.1,78.3,Clear,30.1,0.0,0,1,3
2026-06-22 08:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,2585,12.0,85.6,Clear,30.1,0.0,0,0,3
2026-06-22 10:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,2510,8.0,86.9,Clear,33.0,0.0,1,1,3
2026-06-22 10:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,4273,22.1,84.6,Clear,33.0,0.0,0,0,3
2026-06-22 10:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,2459,12.1,89.8,Clear,33.0,0.0,0,0,3
2026-06-22 10:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,4820,19.9,85.9,Clear,33.0,0.0,0,0,3
2026-06-22 10:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,1191,17.7,69.3,Clear,33.0,0.0,0,0,2
2026-06-22 10:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,3024,17.2,83.2,Clear,33.0,0.0,0,0,3
2026-06-22 10:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,1398,8.0,91.1,Clear,33.0,0.0,0,1,3
2026-06-22 10:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,2541,14.4,82.6,Clear,33.0,0.0,0,0,3
2026-06-22 12:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,1614,25.2,54.4,Clear,32.7,0.0,0,1,2
2026-06-22 12:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,3058,46.0,55.0,Clear,32.7,0.0,0,0,1
2026-06-22 12:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,1630,34.3,54.9,Clear,32.7,0.0,0,0,1
2026-06-22 12:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,3532,47.1,61.8,Clear,32.7,0.0,0,0,1
2026-06-22 12:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,854,31.4,48.9,Clear,32.7,0.0,0,0,1
2026-06-22 12:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,2392,35.3,66.0,Clear,32.7,0.0,0,0,2
2026-06-22 12:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,783,22.7,49.6,Clear,32.7,0.0,0,1,2
2026-06-22 12:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,1910,25.0,58.8,Clear,32.7,0.0,0,0,2
2026-06-22 14:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,1534,24.8,50.7,Clear,34.7,0.0,0,1,2
2026-06-22 14:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,2884,49.0,52.2,Clear,34.7,0.0,0,0,1
2026-06-22 14:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,1556,35.2,53.4,Clear,34.7,0.0,0,0,1
2026-06-22 14:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,3539,46.9,56.8,Clear,34.7,0.0,0,0,1
2026-06-22 14:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,903,29.4,52.6,Clear,34.7,0.0,0,0,1
2026-06-22 14:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,2248,36.5,58.5,Clear,34.7,0.0,0,0,2
2026-06-22 14:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,908,16.9,62.1,Clear,34.7,0.0,0,1,2
2026-06-22 14:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,1785,30.1,56.0,Clear,34.7,0.0,0,0,1
2026-06-22 16:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,1503,26.2,50.5,Cloudy,28.7,0.0,0,1,2
2026-06-22 16:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,3035,46.4,57.4,Cloudy,28.7,0.0,0,0,1
2026-06-22 16:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,1559,33.0,53.5,Cloudy,28.7,0.0,0,0,1
2026-06-22 16:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,3461,48.0,55.5,Cloudy,28.7,0.0,0,0,1
2026-06-22 16:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,963,14.3,65.0,Cloudy,28.7,0.0,1,0,3
2026-06-22 16:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,1958,45.3,50.3,Cloudy,28.7,0.0,0,0,1
2026-06-22 16:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,901,18.7,60.2,Cloudy,28.7,0.0,0,1,2
2026-06-22 16:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,1822,28.0,56.6,Cloudy,28.7,0.0,0,0,1
2026-06-22 18:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,3148,8.0,98.0,Clear,27.5,0.0,0,1,3
2026-06-22 18:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,4232,24.0,79.5,Clear,27.5,0.0,0,0,3
2026-06-22 18:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,2868,8.1,98.0,Clear,27.5,0.0,0,0,3
2026-06-22 18:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,4698,25.0,83.7,Clear,27.5,0.0,0,0,3
2026-06-22 18:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,1381,13.3,83.2,Clear,27.5,0.0,0,0,3
2026-06-22 18:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,2623,12.2,81.4,Clear,27.5,0.0,1,0,3
2026-06-22 18:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,1255,8.0,83.5,Clear,27.5,0.0,1,1,3
2026-06-22 18:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,2315,18.4,75.4,Clear,27.5,0.0,0,0,2
2026-06-22 20:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,2744,8.4,94.1,Clear,26.9,0.0,0,1,3
2026-06-22 20:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,4724,13.9,90.2,Clear,26.9,0.0,0,0,3
2026-06-22 20:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,2929,9.4,98.0,Clear,26.9,0.0,0,0,3
2026-06-22 20:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,4972,17.2,86.3,Clear,26.9,0.0,0,0,3
2026-06-22 20:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,1597,9.6,97.0,Clear,26.9,0.0,0,0,3
2026-06-22 20:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,2980,17.1,84.0,Clear,26.9,0.0,0,0,3
2026-06-22 20:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,1481,8.0,94.6,Clear,26.9,0.0,0,1,3
2026-06-22 20:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,2837,10.0,95.4,Clear,26.9,0.0,0,0,3
2026-06-22 22:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,1469,26.0,50.3,Clear,23.5,0.0,0,1,2
2026-06-22 22:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,2615,53.0,47.5,Clear,23.5,0.0,0,0,1
2026-06-22 22:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,1389,35.9,45.3,Clear,23.5,0.0,0,0,1
2026-06-22 22:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,2130,68.9,33.4,Clear,23.5,0.0,0,0,0
2026-06-22 22:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,742,34.5,36.6,Clear,23.5,0.0,0,0,1
2026-06-22 22:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,1466,53.2,38.7,Clear,23.5,0.0,0,0,1
2026-06-22 22:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,645,22.6,41.7,Clear,23.5,0.0,0,1,1
2026-06-22 22:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,1583,32.8,47.8,Clear,23.5,0.0,0,0,1
2026-06-23 00:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,319,38.6,12.5,Clear,23.9,0.0,0,1,0
2026-06-23 00:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,1249,71.7,23.4,Clear,23.9,0.0,0,0,0
2026-06-23 00:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,263,53.8,5.6,Clear,23.9,0.0,0,0,0
2026-06-23 00:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,784,82.9,8.1,Clear,23.9,0.0,0,0,0
2026-06-23 00:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,177,42.5,7.4,Clear,23.9,0.0,0,0,0
2026-06-23 00:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,504,66.6,13.1,Clear,23.9,0.0,0,0,0
2026-06-23 00:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,176,29.7,14.6,Clear,23.9,0.0,0,1,0
2026-06-23 00:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,467,46.8,13.3,Clear,23.9,0.0,0,0,0
2026-06-23 02:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,353,37.6,19.4,Clear,24.2,0.0,0,1,0
2026-06-23 02:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,1123,72.6,18.1,Clear,24.2,0.0,0,0,0
2026-06-23 02:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,290,54.2,10.5,Clear,24.2,0.0,0,0,0
2026-06-23 02:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,651,80.9,10.4,Clear,24.2,0.0,0,0,0
2026-06-23 02:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,255,44.6,10.0,Clear,24.2,0.0,0,0,0
2026-06-23 02:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,363,66.6,8.1,Clear,24.2,0.0,0,0,0
2026-06-23 02:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,219,30.1,20.8,Clear,24.2,0.0,0,1,0
2026-06-23 02:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,405,49.5,7.8,Clear,24.2,0.0,0,0,0
2026-06-23 04:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,307,31.0,18.9,Rainy,24.6,13.7,0,1,1
2026-06-23 04:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,1301,60.5,26.0,Rainy,24.6,13.7,0,0,0
2026-06-23 04:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,244,45.9,9.8,Rainy,24.6,13.7,0,0,0
2026-06-23 04:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,584,42.1,25.9,Rainy,24.6,13.7,1,0,1
2026-06-23 04:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,235,33.6,18.3,Rainy,24.6,13.7,0,0,0
2026-06-23 04:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,344,57.2,14.1,Rainy,24.6,13.7,0,0,0
2026-06-23 04:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,157,25.8,18.3,Rainy,24.6,13.7,0,1,0
2026-06-23 04:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,325,39.3,16.3,Rainy,24.6,13.7,0,0,0
2026-06-23 06:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,1232,28.9,45.3,Clear,28.6,0.0,0,1,1
2026-06-23 06:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,2323,58.1,39.8,Clear,28.6,0.0,0,0,1
2026-06-23 06:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,1475,34.5,50.2,Clear,28.6,0.0,0,0,1
2026-06-23 06:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,2354,63.6,36.4,Clear,28.6,0.0,0,0,1
2026-06-23 06:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,685,35.0,37.1,Clear,28.6,0.0,0,0,1
2026-06-23 06:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,1685,48.3,42.4,Clear,28.6,0.0,0,0,1
2026-06-23 06:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,642,25.4,39.9,Clear,28.6,0.0,0,1,1
2026-06-23 06:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,1384,35.1,44.0,Clear,28.6,0.0,0,0,1
2026-06-23 08:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,2451,10.8,84.7,Cloudy,25.6,0.6,0,1,3
2026-06-23 08:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,4360,22.9,83.0,Cloudy,25.6,0.6,0,0,3
2026-06-23 08:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,2355,13.6,86.4,Cloudy,25.6,0.6,0,0,3
2026-06-23 08:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,4558,26.3,78.3,Cloudy,25.6,0.6,0,0,3
2026-06-23 08:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,1347,11.3,85.7,Cloudy,25.6,0.6,0,0,3
2026-06-23 08:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,2836,21.1,82.0,Cloudy,25.6,0.6,0,0,3
2026-06-23 08:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,1429,8.0,95.4,Cloudy,25.6,0.6,0,1,3
2026-06-23 08:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,2955,10.1,96.6,Cloudy,25.6,0.6,0,0,3
2026-06-23 10:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,2624,8.0,87.6,Clear,32.0,0.0,0,1,3
2026-06-23 10:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,4520,18.9,90.3,Clear,32.0,0.0,0,0,3
2026-06-23 10:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,2212,17.8,79.6,Clear,32.0,0.0,0,0,2
